depth,time,value
0,2015-01-31 14:00:00.0,28.96412
0,2015-01-31 14:10:00.0,28.96412
0,2015-01-31 14:20:00.0,28.954111
0,2015-01-31 14:30:00.0,28.944102
0,2015-01-31 14:40:00.0,28.934093
0,2015-01-31 14:50:00.0,28.914075
0,2015-01-31 15:00:00.0,28.904066
0,2015-01-31 15:10:00.0,28.864031
0,2015-01-31 15:20:00.0,28.823995
0,2015-01-31 15:30:00.0,28.793968
0,2015-01-31 15:40:00.0,28.763941
0,2015-01-31 15:50:00.0,28.743923
0,2015-01-31 16:00:00.0,28.733914
0,2015-01-31 16:10:00.0,28.713896
0,2015-01-31 16:20:00.0,28.693878
0,2015-01-31 16:30:00.0,28.67386
0,2015-01-31 16:40:00.0,28.663851
0,2015-01-31 16:50:00.0,28.753932
0,2015-01-31 17:00:00.0,28.77395
0,2015-01-31 17:10:00.0,28.793968
0,2015-01-31 17:20:00.0,28.823995
0,2015-01-31 17:30:00.0,28.823995
0,2015-01-31 17:40:00.0,28.834004
0,2015-01-31 17:50:00.0,28.854022
0,2015-01-31 18:00:00.0,28.854022
0,2015-01-31 18:10:00.0,28.864031
0,2015-01-31 18:20:00.0,28.87404
0,2015-01-31 18:30:00.0,28.87404
0,2015-01-31 18:40:00.0,28.87404
0,2015-01-31 18:50:00.0,28.884048
0,2015-01-31 19:00:00.0,28.884048
0,2015-01-31 19:10:00.0,28.884048
0,2015-01-31 19:20:00.0,28.864031
0,2015-01-31 19:30:00.0,28.813986
0,2015-01-31 19:40:00.0,28.834004
0,2015-01-31 19:50:00.0,28.834004
0,2015-01-31 20:00:00.0,28.854022
0,2015-01-31 20:10:00.0,28.854022
0,2015-01-31 20:20:00.0,28.823995
0,2015-01-31 20:30:00.0,28.793968
0,2015-01-31 20:40:00.0,28.713896
0,2015-01-31 20:50:00.0,28.453663
0,2015-01-31 21:00:00.0,28.493699
0,2015-01-31 21:10:00.0,28.593789
0,2015-01-31 21:20:00.0,28.67386
0,2015-01-31 21:30:00.0,28.713896
0,2015-01-31 21:40:00.0,28.713896
0,2015-01-31 21:50:00.0,28.713896
0,2015-01-31 22:00:00.0,28.723905
0,2015-01-31 22:10:00.0,28.743923
0,2015-01-31 22:20:00.0,28.743923
0,2015-01-31 22:30:00.0,28.753932
0,2015-01-31 22:40:00.0,28.77395
0,2015-01-31 22:50:00.0,28.834004
0,2015-01-31 23:00:00.0,28.894057
0,2015-01-31 23:10:00.0,28.924084
0,2015-01-31 23:20:00.0,28.914075
0,2015-01-31 23:30:00.0,28.894057
0,2015-01-31 23:40:00.0,28.934093
0,2015-01-31 23:50:00.0,29.004156
0,2015-02-01 00:00:00.0,29.034183
0,2015-02-01 00:10:00.0,29.06421
0,2015-02-01 00:20:00.0,29.094237
0,2015-02-01 00:30:00.0,29.124263
0,2015-02-01 00:40:00.0,29.174308
0,2015-02-01 00:50:00.0,29.204335
0,2015-02-01 01:00:00.0,29.25438
0,2015-02-01 01:10:00.0,29.294416
0,2015-02-01 01:20:00.0,29.34446
0,2015-02-01 01:30:00.0,29.394505
0,2015-02-01 01:40:00.0,29.44455
0,2015-02-01 01:50:00.0,29.474577
0,2015-02-01 02:00:00.0,29.514613
0,2015-02-01 02:10:00.0,29.564657
0,2015-02-01 02:20:00.0,29.614702
0,2015-02-01 02:30:00.0,29.614702
0,2015-02-01 02:40:00.0,29.594684
0,2015-02-01 02:50:00.0,29.624711
0,2015-02-01 03:00:00.0,29.664747
0,2015-02-01 03:10:00.0,29.684765
0,2015-02-01 03:20:00.0,29.714792
0,2015-02-01 03:30:00.0,29.754828
0,2015-02-01 03:40:00.0,29.814881
0,2015-02-01 03:50:00.0,29.864926
0,2015-02-01 04:00:00.0,29.894953
0,2015-02-01 04:10:00.0,29.92498
0,2015-02-01 04:20:00.0,29.965016
0,2015-02-01 04:30:00.0,30.005051
0,2015-02-01 04:40:00.0,30.025069
0,2015-02-01 04:50:00.0,29.894953
0,2015-02-01 05:00:00.0,29.794863
0,2015-02-01 05:10:00.0,29.714792
0,2015-02-01 05:20:00.0,29.674756
0,2015-02-01 05:30:00.0,29.644729
0,2015-02-01 05:40:00.0,29.654738
0,2015-02-01 05:50:00.0,29.644729
0,2015-02-01 06:00:00.0,29.624711
0,2015-02-01 06:10:00.0,29.564657
0,2015-02-01 06:20:00.0,29.524622
0,2015-02-01 06:30:00.0,29.454559
0,2015-02-01 06:40:00.0,29.404514
0,2015-02-01 06:50:00.0,29.384496
0,2015-02-01 07:00:00.0,29.324442
0,2015-02-01 07:10:00.0,29.304425
0,2015-02-01 07:20:00.0,29.284407
0,2015-02-01 07:30:00.0,29.274398
0,2015-02-01 07:40:00.0,29.264389
0,2015-02-01 07:50:00.0,29.264389
0,2015-02-01 08:00:00.0,29.264389
0,2015-02-01 08:10:00.0,29.264389
0,2015-02-01 08:20:00.0,29.314434
0,2015-02-01 08:30:00.0,29.424532
0,2015-02-01 08:40:00.0,29.514613
0,2015-02-01 08:50:00.0,29.644729
0,2015-02-01 09:00:00.0,29.784854
0,2015-02-01 09:10:00.0,29.754828
0,2015-02-01 09:20:00.0,29.794863
0,2015-02-01 09:30:00.0,29.864926
0,2015-02-01 09:40:00.0,29.834899
0,2015-02-01 09:50:00.0,29.714792
0,2015-02-01 10:00:00.0,29.714792
0,2015-02-01 10:10:00.0,29.724801
0,2015-02-01 10:20:00.0,29.744819
0,2015-02-01 10:30:00.0,29.724801
0,2015-02-01 10:40:00.0,29.714792
0,2015-02-01 10:50:00.0,29.674756
0,2015-02-01 11:00:00.0,29.674756
0,2015-02-01 11:10:00.0,29.644729
0,2015-02-01 11:20:00.0,29.624711
0,2015-02-01 11:30:00.0,29.554648
0,2015-02-01 11:40:00.0,29.574666
0,2015-02-01 11:50:00.0,29.624711
0,2015-02-01 12:00:00.0,29.844908
0,2015-02-01 12:10:00.0,29.955007
0,2015-02-01 12:20:00.0,29.965016
0,2015-02-01 12:30:00.0,29.514613
0,2015-02-01 12:40:00.0,29.104245
0,2015-02-01 12:50:00.0,28.994147
0,2015-02-01 13:00:00.0,28.954111
0,2015-02-01 13:10:00.0,28.934093
0,2015-02-01 13:20:00.0,28.914075
0,2015-02-01 13:30:00.0,28.904066
0,2015-02-01 13:40:00.0,28.894057
0,2015-02-01 13:50:00.0,28.894057
0,2015-02-01 14:00:00.0,28.934093
0,2015-02-01 14:10:00.0,28.944102
0,2015-02-01 14:20:00.0,28.914075
0,2015-02-01 14:30:00.0,28.914075
0,2015-02-01 14:40:00.0,28.904066
0,2015-02-01 14:50:00.0,28.884048
0,2015-02-01 15:00:00.0,28.884048
0,2015-02-01 15:10:00.0,28.844013
0,2015-02-01 15:20:00.0,28.803977
0,2015-02-01 15:30:00.0,28.783959
0,2015-02-01 15:40:00.0,28.753932
0,2015-02-01 15:50:00.0,28.723905
0,2015-02-01 16:00:00.0,28.713896
0,2015-02-01 16:10:00.0,28.713896
0,2015-02-01 16:20:00.0,28.713896
0,2015-02-01 16:30:00.0,28.67386
0,2015-02-01 16:40:00.0,28.633825
0,2015-02-01 16:50:00.0,28.58378
0,2015-02-01 17:00:00.0,28.533735
0,2015-02-01 17:10:00.0,28.513717
0,2015-02-01 17:20:00.0,28.503708
0,2015-02-01 17:30:00.0,28.58378
0,2015-02-01 17:40:00.0,28.67386
0,2015-02-01 17:50:00.0,28.713896
0,2015-02-01 18:00:00.0,28.753932
0,2015-02-01 18:10:00.0,28.77395
0,2015-02-01 18:20:00.0,28.793968
0,2015-02-01 18:30:00.0,28.803977
0,2015-02-01 18:40:00.0,28.823995
0,2015-02-01 18:50:00.0,28.823995
0,2015-02-01 19:00:00.0,28.823995
0,2015-02-01 19:10:00.0,28.844013
0,2015-02-01 19:20:00.0,28.854022
0,2015-02-01 19:30:00.0,28.864031
0,2015-02-01 19:40:00.0,28.864031
0,2015-02-01 19:50:00.0,28.864031
0,2015-02-01 20:00:00.0,28.834004
0,2015-02-01 20:10:00.0,28.77395
0,2015-02-01 20:20:00.0,28.713896
0,2015-02-01 20:30:00.0,28.663851
0,2015-02-01 20:40:00.0,28.663851
0,2015-02-01 20:50:00.0,28.593789
0,2015-02-01 21:00:00.0,28.523726
0,2015-02-01 21:10:00.0,28.48369
0,2015-02-01 21:20:00.0,28.593789
0,2015-02-01 21:30:00.0,28.653842
0,2015-02-01 21:40:00.0,28.683869
0,2015-02-01 21:50:00.0,28.653842
0,2015-02-01 22:00:00.0,28.603798
0,2015-02-01 22:10:00.0,28.603798
0,2015-02-01 22:20:00.0,28.623816
0,2015-02-01 22:30:00.0,28.653842
0,2015-02-01 22:40:00.0,28.67386
0,2015-02-01 22:50:00.0,28.703887
0,2015-02-01 23:00:00.0,28.783959
