DATE CREATED
2020-11-19T11:35:34+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
MEA2173 SDI-12 Smart Temperature Sensor 9

UOM DEFINITIONS
Degrees Celsius

STATION,Cleveland Bay
LATITUDE,-19.13866
STATION,146.899

BLEACH THRESHOLDS
SUMMER-BEGINNING,TEMPERATURE,THRESHOLD-DAYS,ACTUAL-DAYS
1998-11-01T00:00:00,30.1,22.8,0
1998-11-01T00:00:00,30.2,22.0,0
1998-11-01T00:00:00,30.3,19.4,0
1998-11-01T00:00:00,30.4,18.4,0
1998-11-01T00:00:00,30.5,15.4,0
1998-11-01T00:00:00,30.6,13.0,0
1998-11-01T00:00:00,30.7,11.6,0
1998-11-01T00:00:00,30.8,9.0,0
1998-11-01T00:00:00,30.9,7.0,0
1998-11-01T00:00:00,31.0,6.0,0
1998-11-01T00:00:00,31.1,4.0,0
1998-11-01T00:00:00,31.2,3.6,0
1998-11-01T00:00:00,31.3,2.8,0
1998-11-01T00:00:00,31.4,2.8,0
1998-11-01T00:00:00,31.5,1.6,0
1998-11-01T00:00:00,31.6,1.6,0
1998-11-01T00:00:00,31.7,0.0,0
1998-11-01T00:00:00,31.8,0.0,0
1998-11-01T00:00:00,31.9,0.0,0
1998-11-01T00:00:00,32.0,0.0,0
1998-11-01T00:00:00,32.1,0.0,0
1998-11-01T00:00:00,32.2,0.0,0
1998-11-01T00:00:00,32.3,0.0,0
1998-11-01T00:00:00,32.4,0.0,0
1998-11-01T00:00:00,32.5,0.0,0
1998-11-01T00:00:00,32.6,0.0,0
1999-11-01T00:00:00,30.1,22.8,0
1999-11-01T00:00:00,30.2,22.0,0
1999-11-01T00:00:00,30.3,19.4,0
1999-11-01T00:00:00,30.4,18.4,0
1999-11-01T00:00:00,30.5,15.4,0
1999-11-01T00:00:00,30.6,13.0,0
1999-11-01T00:00:00,30.7,11.6,0
1999-11-01T00:00:00,30.8,9.0,0
1999-11-01T00:00:00,30.9,7.0,0
1999-11-01T00:00:00,31.0,6.0,0
1999-11-01T00:00:00,31.1,4.0,0
1999-11-01T00:00:00,31.2,3.6,0
1999-11-01T00:00:00,31.3,2.8,0
1999-11-01T00:00:00,31.4,2.8,0
1999-11-01T00:00:00,31.5,1.6,0
1999-11-01T00:00:00,31.6,1.6,0
1999-11-01T00:00:00,31.7,0.0,0
1999-11-01T00:00:00,31.8,0.0,0
1999-11-01T00:00:00,31.9,0.0,0
1999-11-01T00:00:00,32.0,0.0,0
1999-11-01T00:00:00,32.1,0.0,0
1999-11-01T00:00:00,32.2,0.0,0
1999-11-01T00:00:00,32.3,0.0,0
1999-11-01T00:00:00,32.4,0.0,0
1999-11-01T00:00:00,32.5,0.0,0
1999-11-01T00:00:00,32.6,0.0,0
2000-11-01T00:00:00,30.1,22.8,8
2000-11-01T00:00:00,30.2,22.0,7
2000-11-01T00:00:00,30.3,19.4,2
2000-11-01T00:00:00,30.4,18.4,1
2000-11-01T00:00:00,30.5,15.4,0
2000-11-01T00:00:00,30.6,13.0,0
2000-11-01T00:00:00,30.7,11.6,0
2000-11-01T00:00:00,30.8,9.0,0
2000-11-01T00:00:00,30.9,7.0,0
2000-11-01T00:00:00,31.0,6.0,0
2000-11-01T00:00:00,31.1,4.0,0
2000-11-01T00:00:00,31.2,3.6,0
2000-11-01T00:00:00,31.3,2.8,0
2000-11-01T00:00:00,31.4,2.8,0
2000-11-01T00:00:00,31.5,1.6,0
2000-11-01T00:00:00,31.6,1.6,0
2000-11-01T00:00:00,31.7,0.0,0
2000-11-01T00:00:00,31.8,0.0,0
2000-11-01T00:00:00,31.9,0.0,0
2000-11-01T00:00:00,32.0,0.0,0
2000-11-01T00:00:00,32.1,0.0,0
2000-11-01T00:00:00,32.2,0.0,0
2000-11-01T00:00:00,32.3,0.0,0
2000-11-01T00:00:00,32.4,0.0,0
2000-11-01T00:00:00,32.5,0.0,0
2000-11-01T00:00:00,32.6,0.0,0
2001-11-01T00:00:00,30.1,22.8,53
2001-11-01T00:00:00,30.2,22.0,47
2001-11-01T00:00:00,30.3,19.4,41
2001-11-01T00:00:00,30.4,18.4,38
2001-11-01T00:00:00,30.5,15.4,35
2001-11-01T00:00:00,30.6,13.0,34
2001-11-01T00:00:00,30.7,11.6,31
2001-11-01T00:00:00,30.8,9.0,30
2001-11-01T00:00:00,30.9,7.0,28
2001-11-01T00:00:00,31.0,6.0,25
2001-11-01T00:00:00,31.1,4.0,23
2001-11-01T00:00:00,31.2,3.6,23
2001-11-01T00:00:00,31.3,2.8,22
2001-11-01T00:00:00,31.4,2.8,20
2001-11-01T00:00:00,31.5,1.6,15
2001-11-01T00:00:00,31.6,1.6,11
2001-11-01T00:00:00,31.7,0.0,2
2001-11-01T00:00:00,31.8,0.0,0
2001-11-01T00:00:00,31.9,0.0,0
2001-11-01T00:00:00,32.0,0.0,0
2001-11-01T00:00:00,32.1,0.0,0
2001-11-01T00:00:00,32.2,0.0,0
2001-11-01T00:00:00,32.3,0.0,0
2001-11-01T00:00:00,32.4,0.0,0
2001-11-01T00:00:00,32.5,0.0,0
2001-11-01T00:00:00,32.6,0.0,0
2002-11-01T00:00:00,30.1,22.8,0
2002-11-01T00:00:00,30.2,22.0,0
2002-11-01T00:00:00,30.3,19.4,0
2002-11-01T00:00:00,30.4,18.4,0
2002-11-01T00:00:00,30.5,15.4,0
2002-11-01T00:00:00,30.6,13.0,0
2002-11-01T00:00:00,30.7,11.6,0
2002-11-01T00:00:00,30.8,9.0,0
2002-11-01T00:00:00,30.9,7.0,0
2002-11-01T00:00:00,31.0,6.0,0
2002-11-01T00:00:00,31.1,4.0,0
2002-11-01T00:00:00,31.2,3.6,0
2002-11-01T00:00:00,31.3,2.8,0
2002-11-01T00:00:00,31.4,2.8,0
2002-11-01T00:00:00,31.5,1.6,0
2002-11-01T00:00:00,31.6,1.6,0
2002-11-01T00:00:00,31.7,0.0,0
2002-11-01T00:00:00,31.8,0.0,0
2002-11-01T00:00:00,31.9,0.0,0
2002-11-01T00:00:00,32.0,0.0,0
2002-11-01T00:00:00,32.1,0.0,0
2002-11-01T00:00:00,32.2,0.0,0
2002-11-01T00:00:00,32.3,0.0,0
2002-11-01T00:00:00,32.4,0.0,0
2002-11-01T00:00:00,32.5,0.0,0
2002-11-01T00:00:00,32.6,0.0,0
2003-11-01T00:00:00,30.1,22.8,27
2003-11-01T00:00:00,30.2,22.0,24
2003-11-01T00:00:00,30.3,19.4,22
2003-11-01T00:00:00,30.4,18.4,18
2003-11-01T00:00:00,30.5,15.4,16
2003-11-01T00:00:00,30.6,13.0,15
2003-11-01T00:00:00,30.7,11.6,10
2003-11-01T00:00:00,30.8,9.0,9
2003-11-01T00:00:00,30.9,7.0,7
2003-11-01T00:00:00,31.0,6.0,3
2003-11-01T00:00:00,31.1,4.0,2
2003-11-01T00:00:00,31.2,3.6,1
2003-11-01T00:00:00,31.3,2.8,0
2003-11-01T00:00:00,31.4,2.8,0
2003-11-01T00:00:00,31.5,1.6,0
2003-11-01T00:00:00,31.6,1.6,0
2003-11-01T00:00:00,31.7,0.0,0
2003-11-01T00:00:00,31.8,0.0,0
2003-11-01T00:00:00,31.9,0.0,0
2003-11-01T00:00:00,32.0,0.0,0
2003-11-01T00:00:00,32.1,0.0,0
2003-11-01T00:00:00,32.2,0.0,0
2003-11-01T00:00:00,32.3,0.0,0
2003-11-01T00:00:00,32.4,0.0,0
2003-11-01T00:00:00,32.5,0.0,0
2003-11-01T00:00:00,32.6,0.0,0
2004-11-01T00:00:00,30.1,22.8,13
2004-11-01T00:00:00,30.2,22.0,9
2004-11-01T00:00:00,30.3,19.4,3
2004-11-01T00:00:00,30.4,18.4,0
2004-11-01T00:00:00,30.5,15.4,0
2004-11-01T00:00:00,30.6,13.0,0
2004-11-01T00:00:00,30.7,11.6,0
2004-11-01T00:00:00,30.8,9.0,0
2004-11-01T00:00:00,30.9,7.0,0
2004-11-01T00:00:00,31.0,6.0,0
2004-11-01T00:00:00,31.1,4.0,0
2004-11-01T00:00:00,31.2,3.6,0
2004-11-01T00:00:00,31.3,2.8,0
2004-11-01T00:00:00,31.4,2.8,0
2004-11-01T00:00:00,31.5,1.6,0
2004-11-01T00:00:00,31.6,1.6,0
2004-11-01T00:00:00,31.7,0.0,0
2004-11-01T00:00:00,31.8,0.0,0
2004-11-01T00:00:00,31.9,0.0,0
2004-11-01T00:00:00,32.0,0.0,0
