DATE CREATED
2020-11-19T11:40:11+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
MEA2173 SDI-12 Smart Temperature Sensor 11

UOM DEFINITIONS
Degrees Celsius

STATION,Square Rocks
LATITUDE,-23.09862
STATION,150.88554

BLEACH THRESHOLDS
SUMMER-BEGINNING,TEMPERATURE,THRESHOLD-DAYS,ACTUAL-DAYS
1998-11-01T00:00:00,27.5,56.6,0
1998-11-01T00:00:00,27.6,44.0,0
1998-11-01T00:00:00,27.7,38.0,0
1998-11-01T00:00:00,27.8,32.2,0
1998-11-01T00:00:00,27.9,28.2,0
1998-11-01T00:00:00,28.0,22.8,0
1998-11-01T00:00:00,28.1,19.2,0
1998-11-01T00:00:00,28.2,18.4,0
1998-11-01T00:00:00,28.3,16.4,0
1998-11-01T00:00:00,28.4,13.6,0
1998-11-01T00:00:00,28.5,12.0,0
1998-11-01T00:00:00,28.6,11.0,0
1998-11-01T00:00:00,28.7,10.0,0
1998-11-01T00:00:00,28.8,8.8,0
1998-11-01T00:00:00,28.9,6.2,0
1998-11-01T00:00:00,29.0,5.2,0
1998-11-01T00:00:00,29.1,5.0,0
1998-11-01T00:00:00,29.2,4.6,0
1998-11-01T00:00:00,29.3,4.4,0
1998-11-01T00:00:00,29.4,3.8,0
1998-11-01T00:00:00,29.5,3.0,0
1998-11-01T00:00:00,29.6,1.0,0
1998-11-01T00:00:00,29.7,0.0,0
1998-11-01T00:00:00,29.8,0.0,0
1998-11-01T00:00:00,29.9,0.0,0
1998-11-01T00:00:00,30.0,0.0,0
1998-11-01T00:00:00,30.1,0.0,0
1998-11-01T00:00:00,30.2,0.0,0
1998-11-01T00:00:00,30.3,0.0,0
1998-11-01T00:00:00,30.4,0.0,0
1999-11-01T00:00:00,27.5,56.6,0
1999-11-01T00:00:00,27.6,44.0,0
1999-11-01T00:00:00,27.7,38.0,0
1999-11-01T00:00:00,27.8,32.2,0
1999-11-01T00:00:00,27.9,28.2,0
1999-11-01T00:00:00,28.0,22.8,0
1999-11-01T00:00:00,28.1,19.2,0
1999-11-01T00:00:00,28.2,18.4,0
1999-11-01T00:00:00,28.3,16.4,0
1999-11-01T00:00:00,28.4,13.6,0
1999-11-01T00:00:00,28.5,12.0,0
1999-11-01T00:00:00,28.6,11.0,0
1999-11-01T00:00:00,28.7,10.0,0
1999-11-01T00:00:00,28.8,8.8,0
1999-11-01T00:00:00,28.9,6.2,0
1999-11-01T00:00:00,29.0,5.2,0
1999-11-01T00:00:00,29.1,5.0,0
1999-11-01T00:00:00,29.2,4.6,0
1999-11-01T00:00:00,29.3,4.4,0
1999-11-01T00:00:00,29.4,3.8,0
1999-11-01T00:00:00,29.5,3.0,0
1999-11-01T00:00:00,29.6,1.0,0
1999-11-01T00:00:00,29.7,0.0,0
1999-11-01T00:00:00,29.8,0.0,0
1999-11-01T00:00:00,29.9,0.0,0
1999-11-01T00:00:00,30.0,0.0,0
1999-11-01T00:00:00,30.1,0.0,0
1999-11-01T00:00:00,30.2,0.0,0
1999-11-01T00:00:00,30.3,0.0,0
1999-11-01T00:00:00,30.4,0.0,0
2000-11-01T00:00:00,27.5,56.6,1
2000-11-01T00:00:00,27.6,44.0,1
2000-11-01T00:00:00,27.7,38.0,1
2000-11-01T00:00:00,27.8,32.2,1
2000-11-01T00:00:00,27.9,28.2,1
2000-11-01T00:00:00,28.0,22.8,1
2000-11-01T00:00:00,28.1,19.2,1
2000-11-01T00:00:00,28.2,18.4,0
2000-11-01T00:00:00,28.3,16.4,0
2000-11-01T00:00:00,28.4,13.6,0
2000-11-01T00:00:00,28.5,12.0,0
2000-11-01T00:00:00,28.6,11.0,0
2000-11-01T00:00:00,28.7,10.0,0
2000-11-01T00:00:00,28.8,8.8,0
2000-11-01T00:00:00,28.9,6.2,0
2000-11-01T00:00:00,29.0,5.2,0
2000-11-01T00:00:00,29.1,5.0,0
2000-11-01T00:00:00,29.2,4.6,0
2000-11-01T00:00:00,29.3,4.4,0
2000-11-01T00:00:00,29.4,3.8,0
2000-11-01T00:00:00,29.5,3.0,0
2000-11-01T00:00:00,29.6,1.0,0
2000-11-01T00:00:00,29.7,0.0,0
2000-11-01T00:00:00,29.8,0.0,0
2000-11-01T00:00:00,29.9,0.0,0
2000-11-01T00:00:00,30.0,0.0,0
2000-11-01T00:00:00,30.1,0.0,0
2000-11-01T00:00:00,30.2,0.0,0
2000-11-01T00:00:00,30.3,0.0,0
2000-11-01T00:00:00,30.4,0.0,0
2001-11-01T00:00:00,27.5,56.6,0
2001-11-01T00:00:00,27.6,44.0,0
2001-11-01T00:00:00,27.7,38.0,0
2001-11-01T00:00:00,27.8,32.2,0
2001-11-01T00:00:00,27.9,28.2,0
2001-11-01T00:00:00,28.0,22.8,0
2001-11-01T00:00:00,28.1,19.2,0
2001-11-01T00:00:00,28.2,18.4,0
2001-11-01T00:00:00,28.3,16.4,0
2001-11-01T00:00:00,28.4,13.6,0
2001-11-01T00:00:00,28.5,12.0,0
2001-11-01T00:00:00,28.6,11.0,0
2001-11-01T00:00:00,28.7,10.0,0
2001-11-01T00:00:00,28.8,8.8,0
2001-11-01T00:00:00,28.9,6.2,0
2001-11-01T00:00:00,29.0,5.2,0
2001-11-01T00:00:00,29.1,5.0,0
2001-11-01T00:00:00,29.2,4.6,0
2001-11-01T00:00:00,29.3,4.4,0
2001-11-01T00:00:00,29.4,3.8,0
2001-11-01T00:00:00,29.5,3.0,0
2001-11-01T00:00:00,29.6,1.0,0
2001-11-01T00:00:00,29.7,0.0,0
2001-11-01T00:00:00,29.8,0.0,0
2001-11-01T00:00:00,29.9,0.0,0
2001-11-01T00:00:00,30.0,0.0,0
2001-11-01T00:00:00,30.1,0.0,0
2001-11-01T00:00:00,30.2,0.0,0
2001-11-01T00:00:00,30.3,0.0,0
2001-11-01T00:00:00,30.4,0.0,0
2002-11-01T00:00:00,27.5,56.6,11
2002-11-01T00:00:00,27.6,44.0,8
2002-11-01T00:00:00,27.7,38.0,6
2002-11-01T00:00:00,27.8,32.2,4
2002-11-01T00:00:00,27.9,28.2,1
2002-11-01T00:00:00,28.0,22.8,0
2002-11-01T00:00:00,28.1,19.2,0
2002-11-01T00:00:00,28.2,18.4,0
2002-11-01T00:00:00,28.3,16.4,0
2002-11-01T00:00:00,28.4,13.6,0
2002-11-01T00:00:00,28.5,12.0,0
2002-11-01T00:00:00,28.6,11.0,0
2002-11-01T00:00:00,28.7,10.0,0
2002-11-01T00:00:00,28.8,8.8,0
2002-11-01T00:00:00,28.9,6.2,0
2002-11-01T00:00:00,29.0,5.2,0
2002-11-01T00:00:00,29.1,5.0,0
2002-11-01T00:00:00,29.2,4.6,0
2002-11-01T00:00:00,29.3,4.4,0
2002-11-01T00:00:00,29.4,3.8,0
2002-11-01T00:00:00,29.5,3.0,0
2002-11-01T00:00:00,29.6,1.0,0
2002-11-01T00:00:00,29.7,0.0,0
2002-11-01T00:00:00,29.8,0.0,0
2002-11-01T00:00:00,29.9,0.0,0
2002-11-01T00:00:00,30.0,0.0,0
2002-11-01T00:00:00,30.1,0.0,0
2002-11-01T00:00:00,30.2,0.0,0
2002-11-01T00:00:00,30.3,0.0,0
2002-11-01T00:00:00,30.4,0.0,0
2003-11-01T00:00:00,27.5,56.6,74
2003-11-01T00:00:00,27.6,44.0,70
2003-11-01T00:00:00,27.7,38.0,66
2003-11-01T00:00:00,27.8,32.2,58
2003-11-01T00:00:00,27.9,28.2,54
2003-11-01T00:00:00,28.0,22.8,43
2003-11-01T00:00:00,28.1,19.2,40
2003-11-01T00:00:00,28.2,18.4,39
2003-11-01T00:00:00,28.3,16.4,33
2003-11-01T00:00:00,28.4,13.6,31
2003-11-01T00:00:00,28.5,12.0,27
2003-11-01T00:00:00,28.6,11.0,25
2003-11-01T00:00:00,28.7,10.0,21
2003-11-01T00:00:00,28.8,8.8,19
2003-11-01T00:00:00,28.9,6.2,17
2003-11-01T00:00:00,29.0,5.2,16
2003-11-01T00:00:00,29.1,5.0,13
2003-11-01T00:00:00,29.2,4.6,12
2003-11-01T00:00:00,29.3,4.4,9
2003-11-01T00:00:00,29.4,3.8,6
2003-11-01T00:00:00,29.5,3.0,3
2003-11-01T00:00:00,29.6,1.0,2
2003-11-01T00:00:00,29.7,0.0,0
2003-11-01T00:00:00,29.8,0.0,0
2003-11-01T00:00:00,29.9,0.0,0
2003-11-01T00:00:00,30.0,0.0,0
2003-11-01T00:00:00,30.1,0.0,0
2003-11-01T00:00:00,30.2,0.0,0
2003-11-01T00:00:00,30.3,0.0,0
2003-11-01T00:00:00,30.4,0.0,0
2004-11-01T00:00:00,27.5,56.6,45
2004-11-01T00:00:00,27.6,44.0,36
2004-11-01T00:00:00,27.7,38.0,26
2004-11-01T00:00:00,27.8,32.2,21
2004-11-01T00:00:00,27.9,28.2,17
2004-11-01T00:00:00,28.0,22.8,12
2004-11-01T00:00:00,28.1,19.2,7
2004-11-01T00:00:00,28.2,18.4,5
2004-11-01T00:00:00,28.3,16.4,4
2004-11-01T00:00:00,28.4,13.6,4
2004-11-01T00:00:00,28.5,12.0,3
2004-11-01T00:00:00,28.6,11.0,0
2004-11-01T00:00:00,28.7,10.0,0
2004-11-01T00:00:00,28.8,8.8,0
2004-11-01T00:00:00,28.9,6.2,0
2004-11-01T00:00:00,29.0,5.2,0
2004-11-01T00:00:00,29.1,5.0,0
2004-11-01T00:00:00,29.2,4.6,0
2004-11-01T00:00:00,29.3,4.4,0
2004-11-01T00:00:00,29.4,3.8,0
2004-11-01T00:00:00,29.5,3.0,0
2004-11-01T00:00:00,29.6,1.0,0
2004-11-01T00:00:00,29.7,0.0,0
2004-11-01T00:00:00,29.8,0.0,0
2004-11-01T00:00:00,29.9,0.0,0
2004-11-01T00:00:00,30.0,0.0,0
2004-11-01T00:00:00,30.1,0.0,0
2004-11-01T00:00:00,30.2,0.0,0
2004-11-01T00:00:00,30.3,0.0,0
2004-11-01T00:00:00,30.4,0.0,0
2005-11-01T00:00:00,27.5,56.6,12
2005-11-01T00:00:00,27.6,44.0,12
2005-11-01T00:00:00,27.7,38.0,12
2005-11-01T00:00:00,27.8,32.2,12
2005-11-01T00:00:00,27.9,28.2,12
2005-11-01T00:00:00,28.0,22.8,12
2005-11-01T00:00:00,28.1,19.2,12
2005-11-01T00:00:00,28.2,18.4,12
2005-11-01T00:00:00,28.3,16.4,11
2005-11-01T00:00:00,28.4,13.6,11
2005-11-01T00:00:00,28.5,12.0,9
2005-11-01T00:00:00,28.6,11.0,6
2005-11-01T00:00:00,28.7,10.0,5
2005-11-01T00:00:00,28.8,8.8,2
2005-11-01T00:00:00,28.9,6.2,0
2005-11-01T00:00:00,29.0,5.2,0
2005-11-01T00:00:00,29.1,5.0,0
2005-11-01T00:00:00,29.2,4.6,0
2005-11-01T00:00:00,29.3,4.4,0
2005-11-01T00:00:00,29.4,3.8,0
2005-11-01T00:00:00,29.5,3.0,0
2005-11-01T00:00:00,29.6,1.0,0
2005-11-01T00:00:00,29.7,0.0,0
2005-11-01T00:00:00,29.8,0.0,0
2005-11-01T00:00:00,29.9,0.0,0
2005-11-01T00:00:00,30.0,0.0,0
2005-11-01T00:00:00,30.1,0.0,0
2005-11-01T00:00:00,30.2,0.0,0
2005-11-01T00:00:00,30.3,0.0,0
2005-11-01T00:00:00,30.4,0.0,0
2006-11-01T00:00:00,27.5,56.6,11
2006-11-01T00:00:00,27.6,44.0,10
2006-11-01T00:00:00,27.7,38.0,9
2006-11-01T00:00:00,27.8,32.2,6
2006-11-01T00:00:00,27.9,28.2,4
2006-11-01T00:00:00,28.0,22.8,3
2006-11-01T00:00:00,28.1,19.2,1
2006-11-01T00:00:00,28.2,18.4,1
2006-11-01T00:00:00,28.3,16.4,0
2006-11-01T00:00:00,28.4,13.6,0
2006-11-01T00:00:00,28.5,12.0,0
2006-11-01T00:00:00,28.6,11.0,0
2006-11-01T00:00:00,28.7,10.0,0
2006-11-01T00:00:00,28.8,8.8,0
2006-11-01T00:00:00,28.9,6.2,0
2006-11-01T00:00:00,29.0,5.2,0
2006-11-01T00:00:00,29.1,5.0,0
2006-11-01T00:00:00,29.2,4.6,0
2006-11-01T00:00:00,29.3,4.4,0
2006-11-01T00:00:00,29.4,3.8,0
2006-11-01T00:00:00,29.5,3.0,0
2006-11-01T00:00:00,29.6,1.0,0
2006-11-01T00:00:00,29.7,0.0,0
2006-11-01T00:00:00,29.8,0.0,0
2006-11-01T00:00:00,29.9,0.0,0
2006-11-01T00:00:00,30.0,0.0,0
2006-11-01T00:00:00,30.1,0.0,0
2006-11-01T00:00:00,30.2,0.0,0
2006-11-01T00:00:00,30.3,0.0,0
2006-11-01T00:00:00,30.4,0.0,0
2007-11-01T00:00:00,27.5,56.6,8
2007-11-01T00:00:00,27.6,44.0,6
2007-11-01T00:00:00,27.7,38.0,2
2007-11-01T00:00:00,27.8,32.2,0
2007-11-01T00:00:00,27.9,28.2,0
2007-11-01T00:00:00,28.0,22.8,0
2007-11-01T00:00:00,28.1,19.2,0
2007-11-01T00:00:00,28.2,18.4,0
2007-11-01T00:00:00,28.3,16.4,0
2007-11-01T00:00:00,28.4,13.6,0
2007-11-01T00:00:00,28.5,12.0,0
2007-11-01T00:00:00,28.6,11.0,0
2007-11-01T00:00:00,28.7,10.0,0
2007-11-01T00:00:00,28.8,8.8,0
2007-11-01T00:00:00,28.9,6.2,0
2007-11-01T00:00:00,29.0,5.2,0
2007-11-01T00:00:00,29.1,5.0,0
2007-11-01T00:00:00,29.2,4.6,0
2007-11-01T00:00:00,29.3,4.4,0
2007-11-01T00:00:00,29.4,3.8,0
2007-11-01T00:00:00,29.5,3.0,0
2007-11-01T00:00:00,29.6,1.0,0
2007-11-01T00:00:00,29.7,0.0,0
2007-11-01T00:00:00,29.8,0.0,0
2007-11-01T00:00:00,29.9,0.0,0
2007-11-01T00:00:00,30.0,0.0,0
2007-11-01T00:00:00,30.1,0.0,0
2007-11-01T00:00:00,30.2,0.0,0
2007-11-01T00:00:00,30.3,0.0,0
2007-11-01T00:00:00,30.4,0.0,0
2008-11-01T00:00:00,27.5,56.6,14
2008-11-01T00:00:00,27.6,44.0,10
2008-11-01T00:00:00,27.7,38.0,8
2008-11-01T00:00:00,27.8,32.2,5
2008-11-01T00:00:00,27.9,28.2,3
2008-11-01T00:00:00,28.0,22.8,2
2008-11-01T00:00:00,28.1,19.2,2
2008-11-01T00:00:00,28.2,18.4,1
2008-11-01T00:00:00,28.3,16.4,1
2008-11-01T00:00:00,28.4,13.6,1
2008-11-01T00:00:00,28.5,12.0,0
2008-11-01T00:00:00,28.6,11.0,0
2008-11-01T00:00:00,28.7,10.0,0
2008-11-01T00:00:00,28.8,8.8,0
2008-11-01T00:00:00,28.9,6.2,0
2008-11-01T00:00:00,29.0,5.2,0
2008-11-01T00:00:00,29.1,5.0,0
2008-11-01T00:00:00,29.2,4.6,0
2008-11-01T00:00:00,29.3,4.4,0
2008-11-01T00:00:00,29.4,3.8,0
2008-11-01T00:00:00,29.5,3.0,0
2008-11-01T00:00:00,29.6,1.0,0
2008-11-01T00:00:00,29.7,0.0,0
2008-11-01T00:00:00,29.8,0.0,0
2008-11-01T00:00:00,29.9,0.0,0
2008-11-01T00:00:00,30.0,0.0,0
2008-11-01T00:00:00,30.1,0.0,0
2008-11-01T00:00:00,30.2,0.0,0
2008-11-01T00:00:00,30.3,0.0,0
2008-11-01T00:00:00,30.4,0.0,0
2009-11-01T00:00:00,27.5,56.6,53
2009-11-01T00:00:00,27.6,44.0,50
2009-11-01T00:00:00,27.7,38.0,43
2009-11-01T00:00:00,27.8,32.2,34
2009-11-01T00:00:00,27.9,28.2,25
2009-11-01T00:00:00,28.0,22.8,18
2009-11-01T00:00:00,28.1,19.2,8
2009-11-01T00:00:00,28.2,18.4,5
2009-11-01T00:00:00,28.3,16.4,4
2009-11-01T00:00:00,28.4,13.6,0
2009-11-01T00:00:00,28.5,12.0,0
2009-11-01T00:00:00,28.6,11.0,0
2009-11-01T00:00:00,28.7,10.0,0
2009-11-01T00:00:00,28.8,8.8,0
2009-11-01T00:00:00,28.9,6.2,0
2009-11-01T00:00:00,29.0,5.2,0
2009-11-01T00:00:00,29.1,5.0,0
2009-11-01T00:00:00,29.2,4.6,0
2009-11-01T00:00:00,29.3,4.4,0
2009-11-01T00:00:00,29.4,3.8,0
2009-11-01T00:00:00,29.5,3.0,0
2009-11-01T00:00:00,29.6,1.0,0
2009-11-01T00:00:00,29.7,0.0,0
2009-11-01T00:00:00,29.8,0.0,0
2009-11-01T00:00:00,29.9,0.0,0
2009-11-01T00:00:00,30.0,0.0,0
2009-11-01T00:00:00,30.1,0.0,0
2009-11-01T00:00:00,30.2,0.0,0
2009-11-01T00:00:00,30.3,0.0,0
2009-11-01T00:00:00,30.4,0.0,0
2010-11-01T00:00:00,27.5,56.6,30
2010-11-01T00:00:00,27.6,44.0,21
2010-11-01T00:00:00,27.7,38.0,14
2010-11-01T00:00:00,27.8,32.2,11
2010-11-01T00:00:00,27.9,28.2,6
2010-11-01T00:00:00,28.0,22.8,4
2010-11-01T00:00:00,28.1,19.2,4
2010-11-01T00:00:00,28.2,18.4,2
2010-11-01T00:00:00,28.3,16.4,2
2010-11-01T00:00:00,28.4,13.6,0
2010-11-01T00:00:00,28.5,12.0,0
2010-11-01T00:00:00,28.6,11.0,0
2010-11-01T00:00:00,28.7,10.0,0
2010-11-01T00:00:00,28.8,8.8,0
2010-11-01T00:00:00,28.9,6.2,0
2010-11-01T00:00:00,29.0,5.2,0
2010-11-01T00:00:00,29.1,5.0,0
2010-11-01T00:00:00,29.2,4.6,0
2010-11-01T00:00:00,29.3,4.4,0
2010-11-01T00:00:00,29.4,3.8,0
2010-11-01T00:00:00,29.5,3.0,0
2010-11-01T00:00:00,29.6,1.0,0
2010-11-01T00:00:00,29.7,0.0,0
2010-11-01T00:00:00,29.8,0.0,0
2010-11-01T00:00:00,29.9,0.0,0
2010-11-01T00:00:00,30.0,0.0,0
2010-11-01T00:00:00,30.1,0.0,0
2010-11-01T00:00:00,30.2,0.0,0
2010-11-01T00:00:00,30.3,0.0,0
2010-11-01T00:00:00,30.4,0.0,0
2011-11-01T00:00:00,27.5,56.6,31
2011-11-01T00:00:00,27.6,44.0,28
2011-11-01T00:00:00,27.7,38.0,22
2011-11-01T00:00:00,27.8,32.2,20
2011-11-01T00:00:00,27.9,28.2,19
2011-11-01T00:00:00,28.0,22.8,18
2011-11-01T00:00:00,28.1,19.2,15
2011-11-01T00:00:00,28.2,18.4,10
2011-11-01T00:00:00,28.3,16.4,7
2011-11-01T00:00:00,28.4,13.6,4
2011-11-01T00:00:00,28.5,12.0,2
2011-11-01T00:00:00,28.6,11.0,2
2011-11-01T00:00:00,28.7,10.0,0
2011-11-01T00:00:00,28.8,8.8,0
2011-11-01T00:00:00,28.9,6.2,0
2011-11-01T00:00:00,29.0,5.2,0
2011-11-01T00:00:00,29.1,5.0,0
2011-11-01T00:00:00,29.2,4.6,0
2011-11-01T00:00:00,29.3,4.4,0
2011-11-01T00:00:00,29.4,3.8,0
2011-11-01T00:00:00,29.5,3.0,0
2011-11-01T00:00:00,29.6,1.0,0
2011-11-01T00:00:00,29.7,0.0,0
2011-11-01T00:00:00,29.8,0.0,0
2011-11-01T00:00:00,29.9,0.0,0
2011-11-01T00:00:00,30.0,0.0,0
2011-11-01T00:00:00,30.1,0.0,0
2011-11-01T00:00:00,30.2,0.0,0
2011-11-01T00:00:00,30.3,0.0,0
2011-11-01T00:00:00,30.4,0.0,0
